Id,Neighborhood,MS Zoning_RM,Land Contour_HLS,Roof Style_Mansard,Exterior 1st_BrkFace,Bsmt Exposure_Gd,Functional_Typ,Sale Type_New,MS SubClass Kitchen AbvGr,Lot Frontage Overall Qual,Lot Area Overall Qual,Lot Area Screen Porch,Lot Area Heating QC,Overall Qual^2,Overall Qual Gr Liv Area,Overall Qual Bsmt Full Bath,Overall Qual TotRms AbvGrd,Overall Qual Fireplaces,Overall Qual Garage Area,Overall Qual Exter Qual,Overall Qual age_when_sold,Overall Cond Total Bsmt SF,Overall Cond 1st Flr SF,Overall Cond Gr Liv Area,Year Remod/Add^2,Mas Vnr Area Garage Cars,Mas Vnr Area Pool Area,Mas Vnr Area Misc Val,BsmtFin SF 1 Garage Cars,BsmtFin SF 1 Mo Sold,BsmtFin SF 1 Heating QC,BsmtFin SF 2 Pool Area,Total Bsmt SF Garage Cars,1st Flr SF Heating QC,Gr Liv Area Heating QC,Gr Liv Area Kitchen Qual,Bsmt Full Bath Exter Qual,Bsmt Half Bath Misc Val,Full Bath Wood Deck SF,Kitchen AbvGr age_when_sold,Fireplaces Garage Cars,Fireplaces Exter Qual,Garage Area Kitchen Qual,Kitchen Qual age_when_sold,Exter Qual age_when_sold
2159,1,0,0,0,0,0,1,0,60.0,455.0,57400.0,0.0,41000.0,49.0,13496.0,0.0,56.0,7.0,3038.0,21.0,28.0,4235.0,4235.0,9640.0,4016016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1694.0,4235.0,9640.0,5784.0,0.0,0.0,200.0,4.0,2.0,3.0,1302.0,12.0,12.0
695,0,1,0,0,0,0,1,0,180.0,342.0,61842.0,0.0,41228.0,36.0,11664.0,6.0,72.0,0.0,1944.0,12.0,594.0,4860.0,4860.0,9720.0,3802500.0,0.0,0.0,0.0,1266.0,3798.0,2532.0,0.0,1944.0,3888.0,7776.0,3888.0,2.0,0.0,0.0,198.0,0.0,0.0,648.0,198.0,198.0
1109,1,0,0,0,0,0,1,0,60.0,567.0,76608.0,0.0,54720.0,49.0,14889.0,7.0,35.0,14.0,3675.0,21.0,98.0,6115.0,6115.0,10635.0,3976036.0,896.0,0.0,0.0,2000.0,8000.0,5000.0,0.0,2446.0,6115.0,10635.0,6381.0,3.0,0.0,342.0,14.0,4.0,6.0,1575.0,42.0,42.0
640,0,0,0,0,0,1,1,0,80.0,720.0,115776.0,0.0,57888.0,36.0,8292.0,6.0,36.0,6.0,5304.0,12.0,282.0,6810.0,6910.0,6910.0,3849444.0,798.0,0.0,0.0,1344.0,3360.0,2016.0,0.0,2724.0,4146.0,4146.0,2764.0,2.0,0.0,0.0,47.0,2.0,2.0,1768.0,94.0,94.0
1652,1,0,0,0,0,0,1,0,80.0,375.75,62370.0,0.0,31185.0,36.0,6192.0,0.0,36.0,6.0,3384.0,12.0,174.0,6192.0,6192.0,6192.0,3912484.0,466.0,0.0,116500.0,1210.0,4235.0,1815.0,0.0,2064.0,3096.0,3096.0,2064.0,0.0,500.0,0.0,29.0,2.0,2.0,1128.0,58.0,58.0
2090,1,0,0,0,0,0,0,0,50.0,624.0,143520.0,0.0,119600.0,36.0,10932.0,0.0,42.0,6.0,3090.0,12.0,138.0,5525.0,5525.0,9110.0,3936256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2210.0,5525.0,9110.0,5466.0,0.0,0.0,0.0,23.0,2.0,2.0,1545.0,69.0,46.0
1188,1,0,0,0,0,0,1,0,20.0,510.0,66300.0,2121600.0,22100.0,36.0,10440.0,0.0,48.0,6.0,3072.0,12.0,240.0,8700.0,8700.0,8700.0,3873024.0,0.0,0.0,0.0,602.0,3010.0,602.0,0.0,3480.0,3480.0,3480.0,3480.0,0.0,0.0,25.0,40.0,2.0,2.0,1024.0,80.0,80.0
2345,1,0,0,0,0,0,1,0,60.0,570.1666666666666,116613.0,0.0,33318.0,49.0,15841.0,7.0,63.0,7.0,3773.0,14.0,203.0,5565.0,10276.0,15841.0,3976036.0,68.0,0.0,0.0,1590.0,2385.0,1590.0,0.0,1590.0,2936.0,4526.0,6789.0,2.0,0.0,0.0,29.0,2.0,2.0,1617.0,87.0,58.0
1059,1,0,0,0,0,1,1,0,60.0,972.0,120762.0,0.0,67090.0,81.0,24732.0,9.0,81.0,9.0,7650.0,27.0,18.0,9250.0,9250.0,13740.0,4024036.0,810.0,0.0,0.0,4260.0,14200.0,7100.0,0.0,5550.0,9250.0,13740.0,10992.0,3.0,0.0,424.0,2.0,3.0,3.0,3400.0,8.0,6.0
2751,1,0,0,0,0,0,1,1,60.0,931.0,77021.0,0.0,55015.0,49.0,13132.0,0.0,49.0,0.0,5936.0,21.0,7.0,6540.0,6540.0,9380.0,4024036.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3924.0,6540.0,9380.0,5628.0,0.0,0.0,0.0,1.0,0.0,0.0,2544.0,3.0,3.0
128,0,0,0,0,0,0,0,0,50.0,340.0,48620.0,0.0,38896.0,25.0,12305.0,0.0,35.0,10.0,2000.0,15.0,290.0,7980.0,13503.0,17227.0,4008004.0,530.0,0.0,0.0,1340.0,2010.0,2680.0,0.0,2280.0,7716.0,9844.0,4922.0,0.0,0.0,0.0,58.0,4.0,6.0,800.0,116.0,174.0
1523,0,0,0,0,0,0,1,0,180.0,384.0,46824.0,0.0,39020.0,36.0,11520.0,12.0,60.0,12.0,2880.0,12.0,468.0,6720.0,6720.0,13440.0,3802500.0,0.0,0.0,0.0,562.0,1967.0,1405.0,0.0,1920.0,4800.0,9600.0,3840.0,4.0,0.0,496.0,156.0,4.0,4.0,960.0,156.0,156.0
2925,0,0,0,0,0,0,1,0,20.0,800.0,100000.0,0.0,100000.0,25.0,6120.0,5.0,35.0,5.0,2880.0,10.0,230.0,8568.0,8568.0,8568.0,3984016.0,0.0,0.0,0.0,2448.0,11016.0,6120.0,0.0,2448.0,6120.0,6120.0,2448.0,2.0,0.0,474.0,46.0,2.0,2.0,1152.0,92.0,92.0
2145,1,0,0,0,0,0,1,0,20.0,640.0,83088.0,0.0,51930.0,64.0,16000.0,8.0,64.0,0.0,7104.0,24.0,24.0,10000.0,10000.0,10000.0,4020025.0,738.0,0.0,0.0,4392.0,10248.0,7320.0,0.0,6000.0,10000.0,10000.0,6000.0,3.0,0.0,336.0,3.0,0.0,0.0,2664.0,9.0,9.0
1121,1,0,0,0,0,0,1,1,20.0,576.0,69120.0,0.0,43200.0,64.0,10976.0,0.0,48.0,0.0,4704.0,24.0,8.0,6815.0,6860.0,6860.0,4032064.0,0.0,0.0,0.0,48.0,168.0,120.0,0.0,2726.0,6860.0,6860.0,4116.0,0.0,0.0,384.0,1.0,0.0,0.0,1764.0,3.0,3.0
566,1,0,0,0,0,0,0,0,160.0,224.0,20160.0,0.0,14400.0,49.0,21035.0,0.0,63.0,7.0,4928.0,21.0,35.0,6880.0,6880.0,15025.0,4020025.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4128.0,6880.0,15025.0,9015.0,0.0,0.0,0.0,5.0,3.0,3.0,2112.0,15.0,15.0
565,1,0,0,0,0,0,1,0,60.0,473.2658227848101,83643.0,0.0,59745.0,49.0,12285.0,0.0,49.0,7.0,3668.0,21.0,126.0,7800.0,7800.0,14040.0,4032064.0,392.0,0.0,0.0,1202.0,4207.0,3005.0,0.0,1950.0,4875.0,8775.0,5265.0,0.0,0.0,1004.0,18.0,2.0,3.0,1572.0,54.0,54.0
1331,0,0,0,0,0,0,1,0,50.0,338.0470162748644,35050.0,0.0,21030.0,25.0,8690.0,0.0,30.0,5.0,1200.0,10.0,365.0,5120.0,5720.0,8690.0,3802500.0,0.0,0.0,0.0,175.0,1225.0,525.0,0.0,1024.0,3432.0,5214.0,3476.0,0.0,0.0,0.0,73.0,1.0,2.0,480.0,146.0,146.0
2928,0,0,0,0,0,0,1,0,85.0,310.0,52205.0,0.0,31323.0,25.0,4850.0,0.0,30.0,0.0,0.0,10.0,70.0,4560.0,4850.0,4850.0,3968064.0,0.0,0.0,0.0,0.0,2359.0,1011.0,0.0,0.0,2910.0,2910.0,1940.0,0.0,700.0,80.0,14.0,0.0,0.0,0.0,28.0,28.0
156,0,0,0,0,0,0,1,0,20.0,425.0,51000.0,0.0,40800.0,25.0,5430.0,5.0,30.0,0.0,2450.0,10.0,280.0,7602.0,7602.0,7602.0,4012009.0,208.0,0.0,0.0,640.0,1600.0,1280.0,0.0,2172.0,4344.0,4344.0,2172.0,2.0,0.0,0.0,56.0,0.0,0.0,980.0,112.0,112.0
797,0,0,0,0,0,0,0,0,50.0,300.0,57045.0,1825440.0,45636.0,25.0,8580.0,0.0,40.0,5.0,1405.0,10.0,300.0,3072.0,4592.0,6864.0,4032064.0,0.0,0.0,0.0,292.0,292.0,1168.0,0.0,768.0,4592.0,6864.0,3432.0,0.0,0.0,0.0,60.0,1.0,2.0,562.0,120.0,120.0
327,0,1,0,0,0,0,1,0,160.0,270.4376130198915,7896.0,0.0,5922.0,16.0,4368.0,0.0,24.0,0.0,1144.0,8.0,148.0,2730.0,2730.0,5460.0,3892729.0,0.0,0.0,0.0,334.0,1670.0,1002.0,0.0,546.0,1638.0,3276.0,2184.0,0.0,0.0,120.0,37.0,0.0,0.0,572.0,74.0,74.0
2859,1,0,0,0,0,0,0,0,50.0,396.0,130680.0,0.0,87120.0,36.0,9300.0,0.0,42.0,6.0,1908.0,12.0,516.0,4085.0,4700.0,7750.0,3802500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,817.0,3760.0,6200.0,3100.0,0.0,0.0,0.0,86.0,1.0,2.0,636.0,172.0,172.0
1453,1,0,0,0,0,0,1,0,20.0,300.0,36000.0,0.0,36000.0,25.0,3900.0,0.0,20.0,0.0,1760.0,10.0,180.0,5460.0,5460.0,5460.0,3888784.0,0.0,0.0,0.0,632.0,632.0,3160.0,0.0,780.0,3900.0,3900.0,1560.0,0.0,0.0,196.0,36.0,0.0,0.0,704.0,72.0,72.0
1762,1,0,0,0,0,0,1,0,60.0,800.0,97528.0,0.0,60955.0,64.0,20408.0,8.0,64.0,16.0,7400.0,24.0,80.0,8895.0,8895.0,12755.0,3992004.0,1545.0,0.0,0.0,3543.0,7086.0,5905.0,0.0,5337.0,8895.0,12755.0,7653.0,3.0,0.0,152.0,10.0,6.0,6.0,2775.0,30.0,30.0
1868,1,0,0,0,0,0,1,0,20.0,756.0,79506.0,2907648.0,34074.0,49.0,11270.0,0.0,56.0,7.0,3605.0,14.0,245.0,7868.0,11270.0,11270.0,3948169.0,0.0,0.0,0.0,692.0,1730.0,1038.0,0.0,2248.0,4830.0,4830.0,4830.0,0.0,0.0,404.0,35.0,2.0,2.0,1545.0,105.0,70.0
1760,1,0,0,0,0,0,1,0,60.0,354.0,57894.0,0.0,48245.0,36.0,9864.0,0.0,42.0,6.0,2760.0,12.0,48.0,4705.0,4805.0,8220.0,4000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1882.0,4805.0,8220.0,3288.0,0.0,0.0,920.0,8.0,2.0,2.0,920.0,16.0,16.0
1113,1,0,0,0,0,0,1,0,20.0,600.0,95656.0,0.0,59785.0,64.0,12592.0,0.0,56.0,8.0,6592.0,24.0,16.0,7870.0,7870.0,7870.0,4024036.0,159.0,0.0,0.0,72.0,168.0,120.0,0.0,4722.0,7870.0,7870.0,4722.0,0.0,0.0,288.0,2.0,3.0,3.0,2472.0,6.0,6.0
1812,1,0,0,0,0,0,1,0,60.0,488.71428571428567,69678.0,0.0,58065.0,36.0,10920.0,0.0,42.0,0.0,2952.0,18.0,84.0,4320.0,4600.0,9100.0,3988009.0,0.0,0.0,0.0,960.0,2400.0,2400.0,0.0,1728.0,4600.0,9100.0,5460.0,0.0,0.0,288.0,14.0,0.0,0.0,1476.0,42.0,42.0
117,1,0,0,0,0,0,1,0,60.0,480.0,57600.0,0.0,28800.0,36.0,9870.0,0.0,42.0,0.0,2646.0,12.0,234.0,4290.0,5580.0,9870.0,3884841.0,0.0,0.0,0.0,658.0,1974.0,987.0,0.0,1430.0,2790.0,4935.0,3290.0,0.0,0.0,0.0,39.0,0.0,0.0,882.0,78.0,78.0
1142,1,0,0,0,0,0,1,0,20.0,390.0,48750.0,0.0,40625.0,36.0,10074.0,6.0,42.0,6.0,3450.0,12.0,84.0,7040.0,8395.0,8395.0,3992004.0,516.0,0.0,0.0,2276.0,11380.0,5690.0,0.0,2816.0,8395.0,8395.0,5037.0,2.0,0.0,448.0,14.0,2.0,2.0,1725.0,42.0,28.0
2342,1,0,1,0,0,1,1,0,20.0,810.0,164349.0,2246103.0,91305.0,81.0,18000.0,9.0,72.0,18.0,6498.0,36.0,9.0,9550.0,10000.0,10000.0,4020025.0,1260.0,0.0,0.0,4248.0,12744.0,7080.0,0.0,5730.0,10000.0,10000.0,8000.0,4.0,0.0,702.0,1.0,6.0,8.0,2888.0,4.0,4.0
927,1,0,0,0,1,0,1,0,20.0,350.0,45500.0,0.0,45500.0,25.0,5560.0,5.0,30.0,5.0,1950.0,10.0,275.0,6672.0,6672.0,6672.0,3818116.0,0.0,0.0,0.0,154.0,1540.0,770.0,0.0,1112.0,5560.0,5560.0,2224.0,2.0,0.0,0.0,55.0,1.0,2.0,780.0,110.0,110.0
2478,1,0,0,0,0,0,1,0,60.0,420.0,49824.0,0.0,41520.0,36.0,11022.0,0.0,42.0,0.0,4128.0,12.0,54.0,4705.0,4705.0,9185.0,3992004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1882.0,4705.0,9185.0,3674.0,0.0,0.0,300.0,9.0,0.0,0.0,1376.0,18.0,18.0
655,0,0,0,0,0,0,1,0,20.0,159.0,16410.0,0.0,21880.0,9.0,2376.0,0.0,12.0,0.0,1098.0,6.0,153.0,3960.0,3960.0,3960.0,3833764.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,792.0,3168.0,3168.0,1584.0,0.0,0.0,0.0,51.0,0.0,0.0,732.0,102.0,102.0
2064,0,0,0,0,0,0,1,0,20.0,407.26190476190476,40845.0,0.0,40845.0,25.0,4560.0,5.0,30.0,0.0,1575.0,10.0,205.0,6384.0,6384.0,6384.0,3865156.0,0.0,0.0,0.0,216.0,1512.0,1080.0,0.0,912.0,4560.0,4560.0,2736.0,2.0,0.0,204.0,41.0,0.0,0.0,945.0,123.0,82.0
369,1,0,0,0,0,0,1,0,20.0,868.0,113106.0,0.0,80790.0,49.0,10710.0,7.0,49.0,7.0,3010.0,21.0,28.0,7650.0,7650.0,7650.0,4020025.0,32.0,0.0,0.0,2548.0,7644.0,6370.0,0.0,3060.0,7650.0,7650.0,4590.0,3.0,0.0,336.0,4.0,2.0,3.0,1290.0,12.0,12.0
2239,0,1,0,0,1,0,1,0,30.0,354.0,49578.0,0.0,24789.0,36.0,6072.0,0.0,36.0,6.0,1848.0,12.0,522.0,5060.0,5060.0,5060.0,3802500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1012.0,3036.0,3036.0,2024.0,0.0,0.0,0.0,87.0,1.0,2.0,616.0,174.0,174.0
2732,1,0,0,0,0,1,1,0,120.0,473.2658227848101,36897.0,969864.0,21084.0,49.0,10171.0,7.0,42.0,7.0,3115.0,14.0,140.0,7265.0,7265.0,7265.0,3944196.0,0.0,0.0,0.0,2164.0,12984.0,4328.0,0.0,2906.0,5812.0,5812.0,4359.0,2.0,0.0,0.0,20.0,2.0,2.0,1335.0,60.0,40.0
1653,1,0,0,0,0,0,1,0,20.0,474.0,71100.0,0.0,35550.0,36.0,7062.0,0.0,36.0,0.0,2970.0,12.0,138.0,6918.0,7062.0,7062.0,3936256.0,196.0,0.0,0.0,1562.0,6248.0,2343.0,0.0,2306.0,3531.0,3531.0,3531.0,0.0,0.0,408.0,23.0,0.0,0.0,1485.0,69.0,46.0
959,1,0,1,0,0,0,1,1,60.0,581.0,92113.0,0.0,52636.0,49.0,11844.0,0.0,42.0,0.0,4550.0,14.0,0.0,4230.0,4230.0,8460.0,4036081.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1692.0,3384.0,6768.0,5076.0,0.0,0.0,416.0,0.0,0.0,0.0,1950.0,0.0,0.0
2395,1,0,0,0,0,0,1,1,60.0,656.0,93144.0,0.0,58215.0,64.0,18864.0,8.0,80.0,8.0,6272.0,24.0,8.0,7620.0,7720.0,11790.0,4024036.0,426.0,0.0,0.0,2640.0,7040.0,4400.0,0.0,4572.0,7720.0,11790.0,9432.0,3.0,0.0,240.0,1.0,3.0,3.0,3136.0,4.0,3.0
1412,0,0,0,0,0,0,1,0,90.0,250.0,46750.0,0.0,18700.0,25.0,4320.0,5.0,20.0,0.0,0.0,10.0,165.0,4320.0,4320.0,4320.0,3900625.0,0.0,0.0,0.0,0.0,3456.0,1728.0,0.0,0.0,1728.0,1728.0,1728.0,2.0,0.0,0.0,33.0,0.0,0.0,0.0,66.0,66.0
271,1,0,0,0,0,0,1,0,20.0,384.0,85080.0,0.0,53175.0,64.0,13344.0,8.0,64.0,8.0,4016.0,24.0,56.0,8285.0,8340.0,8340.0,4012009.0,342.0,0.0,0.0,740.0,1850.0,1850.0,0.0,3314.0,8340.0,8340.0,5004.0,3.0,0.0,0.0,7.0,2.0,3.0,1506.0,21.0,21.0
1484,1,1,0,0,0,0,1,0,120.0,405.65641952983725,26628.0,0.0,22190.0,36.0,5088.0,6.0,18.0,6.0,2520.0,18.0,24.0,4240.0,4240.0,4240.0,4016016.0,410.0,0.0,0.0,1324.0,662.0,3310.0,0.0,1696.0,4240.0,4240.0,2544.0,3.0,0.0,149.0,4.0,2.0,3.0,1260.0,12.0,12.0
1497,0,0,0,0,0,0,1,0,20.0,240.0,28096.0,0.0,35120.0,16.0,4528.0,4.0,20.0,0.0,1804.0,8.0,12.0,5660.0,5660.0,5660.0,4020025.0,0.0,0.0,0.0,2048.0,6144.0,5120.0,0.0,2264.0,5660.0,5660.0,3396.0,2.0,0.0,252.0,3.0,0.0,0.0,1353.0,9.0,6.0
552,1,0,0,0,0,0,1,0,180.0,450.0,49500.0,0.0,24750.0,36.0,11292.0,0.0,48.0,12.0,3672.0,12.0,168.0,0.0,6748.0,13174.0,3924361.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2892.0,5646.0,3764.0,0.0,0.0,0.0,56.0,4.0,4.0,1224.0,56.0,56.0
2,0,0,0,0,0,0,1,0,20.0,400.0,58110.0,1394640.0,34866.0,25.0,4480.0,0.0,25.0,0.0,3650.0,10.0,245.0,5292.0,5376.0,5376.0,3845521.0,0.0,0.0,0.0,468.0,2808.0,1404.0,0.0,882.0,2688.0,2688.0,1792.0,0.0,0.0,140.0,49.0,0.0,0.0,1460.0,98.0,98.0
1855,1,0,0,0,0,0,1,0,20.0,560.0,84000.0,0.0,60000.0,49.0,16534.0,7.0,56.0,7.0,3822.0,21.0,189.0,12012.0,14172.0,14172.0,3920400.0,1200.0,0.0,0.0,3464.0,5196.0,8660.0,0.0,4004.0,11810.0,11810.0,7086.0,3.0,0.0,360.0,27.0,2.0,3.0,1638.0,81.0,81.0
4,0,0,0,0,1,0,1,0,20.0,651.0,78120.0,0.0,55800.0,49.0,14770.0,7.0,56.0,14.0,3654.0,21.0,294.0,10550.0,10550.0,10550.0,3873024.0,0.0,0.0,0.0,2130.0,4260.0,5325.0,0.0,4220.0,10550.0,10550.0,8440.0,3.0,0.0,0.0,42.0,4.0,6.0,2088.0,168.0,126.0
2292,0,0,0,0,0,0,1,0,80.0,488.71428571428567,67998.0,0.0,33999.0,36.0,6372.0,6.0,30.0,12.0,3234.0,12.0,186.0,5145.0,5310.0,5310.0,3904576.0,0.0,0.0,0.0,1078.0,2695.0,1617.0,0.0,2058.0,3186.0,3186.0,2124.0,2.0,0.0,120.0,31.0,4.0,4.0,1078.0,62.0,62.0
134,0,0,0,0,0,0,1,0,20.0,390.0,39000.0,0.0,31200.0,25.0,6340.0,0.0,35.0,5.0,1220.0,10.0,280.0,7608.0,7608.0,7608.0,3818116.0,200.0,0.0,0.0,540.0,1620.0,2160.0,0.0,1268.0,5072.0,5072.0,2536.0,0.0,0.0,0.0,56.0,1.0,2.0,488.0,112.0,112.0
646,0,0,0,0,0,0,1,0,20.0,240.0,41736.0,0.0,31302.0,16.0,4020.0,0.0,20.0,4.0,2688.0,8.0,216.0,5025.0,5025.0,5025.0,3822025.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,3015.0,3015.0,1005.0,0.0,0.0,0.0,54.0,2.0,2.0,672.0,54.0,108.0
42,1,0,0,0,0,0,1,0,20.0,810.0,103680.0,0.0,57600.0,81.0,15282.0,0.0,63.0,9.0,6570.0,27.0,45.0,8490.0,8490.0,8490.0,4020025.0,1845.0,0.0,0.0,330.0,660.0,550.0,0.0,5094.0,8490.0,8490.0,6792.0,0.0,0.0,384.0,5.0,3.0,3.0,2920.0,20.0,15.0
532,1,0,0,0,0,0,1,0,20.0,476.0,61152.0,0.0,43680.0,49.0,10871.0,7.0,42.0,0.0,4116.0,21.0,42.0,7765.0,7765.0,7765.0,4016016.0,0.0,0.0,0.0,1542.0,6168.0,3855.0,0.0,3106.0,7765.0,7765.0,4659.0,3.0,0.0,384.0,6.0,0.0,0.0,1764.0,18.0,18.0
713,0,1,0,0,0,0,1,1,570.0,132.0,17824.0,0.0,17824.0,16.0,5808.0,0.0,32.0,0.0,0.0,8.0,356.0,3680.0,3680.0,7260.0,4032064.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2944.0,5808.0,2904.0,0.0,0.0,0.0,267.0,0.0,0.0,0.0,178.0,178.0
2561,0,0,0,0,0,0,1,0,20.0,400.0,48000.0,0.0,48000.0,25.0,6080.0,5.0,35.0,0.0,1400.0,10.0,275.0,5280.0,6080.0,6080.0,3806401.0,144.0,0.0,0.0,996.0,4980.0,4980.0,0.0,1056.0,6080.0,6080.0,2432.0,2.0,0.0,0.0,55.0,0.0,0.0,560.0,110.0,110.0
2360,0,0,0,0,0,0,1,0,20.0,407.26190476190476,79350.0,0.0,79350.0,25.0,5480.0,5.0,30.0,0.0,1495.0,10.0,185.0,5480.0,5480.0,5480.0,3876961.0,0.0,0.0,0.0,75.0,225.0,375.0,0.0,1096.0,5480.0,5480.0,2192.0,2.0,0.0,240.0,37.0,0.0,0.0,598.0,74.0,74.0
1333,0,1,0,0,0,0,1,0,50.0,250.0,25000.0,0.0,25000.0,25.0,6050.0,0.0,30.0,0.0,1200.0,10.0,335.0,4704.0,5824.0,8470.0,4024036.0,0.0,0.0,0.0,600.0,3000.0,3000.0,0.0,672.0,4160.0,6050.0,3630.0,0.0,0.0,0.0,67.0,0.0,0.0,720.0,201.0,134.0
1407,1,0,0,0,0,0,1,0,50.0,450.0,273600.0,7980000.0,136800.0,36.0,14148.0,0.0,60.0,6.0,2160.0,12.0,600.0,7256.0,10456.0,18864.0,3988009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1814.0,3921.0,7074.0,4716.0,0.0,0.0,1458.0,100.0,2.0,2.0,720.0,200.0,200.0
2892,1,0,0,0,0,1,1,0,60.0,294.0,183246.0,0.0,130890.0,49.0,17633.0,7.0,63.0,14.0,4396.0,21.0,119.0,6050.0,6190.0,12595.0,3960100.0,586.0,0.0,0.0,1930.0,3860.0,4825.0,0.0,2420.0,6190.0,12595.0,7557.0,3.0,0.0,640.0,17.0,4.0,6.0,1884.0,51.0,51.0
574,1,0,0,0,0,0,1,0,160.0,192.0,21160.0,0.0,13225.0,64.0,13912.0,8.0,56.0,0.0,3840.0,24.0,80.0,4850.0,4915.0,8695.0,4000000.0,912.0,0.0,0.0,1298.0,5192.0,3245.0,0.0,1940.0,4915.0,8695.0,5217.0,3.0,0.0,230.0,10.0,0.0,0.0,1440.0,30.0,30.0
1227,0,0,0,0,0,0,1,0,80.0,480.0,57600.0,1708800.0,38400.0,36.0,9966.0,6.0,48.0,6.0,2262.0,12.0,318.0,5952.0,9966.0,9966.0,3984016.0,0.0,0.0,0.0,831.0,8310.0,3324.0,0.0,992.0,6644.0,6644.0,4983.0,2.0,0.0,0.0,53.0,1.0,2.0,1131.0,159.0,106.0
2591,0,0,0,0,1,0,0,0,30.0,826.0,149093.0,0.0,106495.0,49.0,14273.0,7.0,49.0,21.0,5537.0,21.0,455.0,4645.0,10195.0,10195.0,3853369.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2787.0,10195.0,10195.0,4078.0,3.0,0.0,0.0,65.0,9.0,9.0,1582.0,130.0,195.0
1476,1,0,0,0,0,0,1,0,20.0,455.0,59150.0,0.0,42250.0,49.0,10052.0,7.0,56.0,0.0,3388.0,21.0,28.0,7180.0,7180.0,7180.0,4016016.0,532.0,0.0,0.0,1892.0,3784.0,4730.0,0.0,2872.0,7180.0,7180.0,4308.0,3.0,0.0,278.0,4.0,0.0,0.0,1452.0,12.0,12.0
1125,1,0,0,0,0,0,1,0,60.0,600.0,75000.0,0.0,46875.0,64.0,15936.0,0.0,72.0,8.0,5184.0,24.0,40.0,5265.0,5265.0,9960.0,4016016.0,1536.0,0.0,0.0,0.0,0.0,0.0,0.0,2106.0,5265.0,9960.0,5976.0,0.0,0.0,280.0,5.0,2.0,3.0,1944.0,15.0,15.0
1446,1,0,0,0,0,0,1,0,80.0,325.0,41925.0,0.0,25155.0,25.0,4925.0,0.0,30.0,0.0,1640.0,15.0,155.0,7880.0,7880.0,7880.0,3908529.0,220.0,0.0,0.0,595.0,6545.0,1785.0,0.0,985.0,2955.0,2955.0,1970.0,0.0,0.0,420.0,31.0,0.0,0.0,656.0,62.0,93.0
408,0,1,0,0,0,0,1,0,160.0,105.0,8400.0,0.0,5040.0,25.0,6510.0,0.0,30.0,0.0,1320.0,10.0,185.0,4410.0,4410.0,9114.0,3888784.0,268.0,0.0,0.0,231.0,462.0,693.0,0.0,630.0,1890.0,3906.0,2604.0,0.0,0.0,370.0,37.0,0.0,0.0,528.0,74.0,74.0
1101,1,0,0,0,0,0,1,0,60.0,672.0,114080.0,0.0,71300.0,64.0,17584.0,8.0,72.0,8.0,6688.0,24.0,64.0,5725.0,5725.0,10990.0,4000000.0,1050.0,0.0,0.0,1965.0,7860.0,3275.0,0.0,3435.0,5725.0,10990.0,6594.0,3.0,0.0,384.0,8.0,3.0,3.0,2508.0,24.0,24.0
2251,0,0,0,0,0,0,1,0,20.0,400.0,50000.0,0.0,50000.0,25.0,6960.0,0.0,30.0,5.0,3250.0,15.0,25.0,7205.0,6960.0,6960.0,4008004.0,498.0,0.0,0.0,1755.0,7020.0,2925.0,0.0,4323.0,6960.0,6960.0,4176.0,0.0,0.0,336.0,5.0,3.0,3.0,1950.0,15.0,15.0
373,1,0,0,0,0,0,1,0,20.0,595.0,83300.0,0.0,35700.0,49.0,9877.0,0.0,42.0,7.0,3808.0,14.0,224.0,6930.0,7055.0,7055.0,3908529.0,418.0,0.0,0.0,1644.0,3288.0,2466.0,0.0,2772.0,4233.0,4233.0,2822.0,0.0,0.0,384.0,32.0,2.0,2.0,1088.0,64.0,64.0
2554,0,0,0,0,1,0,1,0,20.0,340.0,48620.0,0.0,48620.0,25.0,5215.0,0.0,25.0,5.0,1365.0,10.0,295.0,6566.0,7301.0,7301.0,3802500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,938.0,5215.0,5215.0,2086.0,0.0,0.0,125.0,59.0,1.0,2.0,546.0,118.0,118.0
2382,1,0,0,0,0,0,1,0,20.0,880.0,129304.0,0.0,80815.0,64.0,12944.0,0.0,48.0,8.0,7040.0,24.0,16.0,8090.0,8090.0,8090.0,4016016.0,696.0,0.0,0.0,0.0,0.0,0.0,0.0,4854.0,8090.0,8090.0,4854.0,0.0,0.0,0.0,2.0,3.0,3.0,2640.0,6.0,6.0
